Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	kegg_compound	kegg_uri	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
3319	738.50735	PE(16:1(9Z)/18:0)	C39H76NO8P	M+Na-2H	717.530855409	3	-2	-2	N/A	N/A	HMDB0008958	http://www.hmdb.ca/metabolites/HMDB0008958	LMGP02010524	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010524	60387.0	https://metlin.scripps.edu/metabo_info.php?molid=60387	52924227	https://pubchem.ncbi.nlm.nih.gov/compound/52924227	LUTADWBBHJXPTH-UHGNNPBBSA-N	[]	N/A	812
3065	738.50735	PE(18:1(9Z)/16:0)	C39H76NO8P	M+Na-2H	717.530855409	3	-2	-2	N/A	N/A	HMDB0009055	http://www.hmdb.ca/metabolites/HMDB0009055	LMGP02010099	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010099	40497.0	https://metlin.scripps.edu/metabo_info.php?molid=40497	86289653	https://pubchem.ncbi.nlm.nih.gov/compound/86289653	DVXMEPWDARXHCX-OTMQOFQLSA-N	[]	N/A	813
117497	738.50735	PE-NMe2(14:0/18:1(9Z))	C39H76NO8P	M+Na-2H	717.530855409	3	-2	-2	N/A	N/A	HMDB0113851	http://www.hmdb.ca/metabolites/HMDB0113851	N/A	N/A	N/A	N/A	131820962	https://pubchem.ncbi.nlm.nih.gov/compound/131820962	IURHFFODMKHYOZ-HNENSFHCSA-N	[]	N/A	814
163610	738.50735	PC(15:0/16:1(7Z))[U]	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39276.0	https://metlin.scripps.edu/metabo_info.php?molid=39276	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	815
163611	738.50735	PC(15:0/16:1(9Z))[U]	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	N/A	N/A	N/A	N/A	39278.0	https://metlin.scripps.edu/metabo_info.php?molid=39278	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	816
3619	738.50735	PE(20:0/14:1(9Z))	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	HMDB0009218	http://www.hmdb.ca/metabolites/HMDB0009218	LMGP02010824	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010824	60624.0	https://metlin.scripps.edu/metabo_info.php?molid=60624	52924525	https://pubchem.ncbi.nlm.nih.gov/compound/52924525	ZWXQMZNUZLEFSD-CAPKZEEOSA-N	[]	N/A	817
3638	738.50735	PE(20:1(11Z)/14:0)	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	HMDB0009250	http://www.hmdb.ca/metabolites/HMDB0009250	LMGP02010843	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010843	60646.0	https://metlin.scripps.edu/metabo_info.php?molid=60646	52924544	https://pubchem.ncbi.nlm.nih.gov/compound/52924544	MUMLMELRPRIEEL-OBYUZFALSA-N	[]	N/A	818
1852	738.50735	PC(16:1(9Z)/15:0)	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	HMDB0008000	http://www.hmdb.ca/metabolites/HMDB0008000	LMGP01011477	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011477	59448.0	https://metlin.scripps.edu/metabo_info.php?molid=59448	52922436	https://pubchem.ncbi.nlm.nih.gov/compound/52922436	DZDGAJVMZIHSLH-WTWBAFHPSA-N	[]	N/A	819
1346	738.50735	PC(15:0/16:1(9Z))	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	HMDB0007936	http://www.hmdb.ca/metabolites/HMDB0007936	LMGP01010535	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010535	59386.0	https://metlin.scripps.edu/metabo_info.php?molid=59386	24778657	https://pubchem.ncbi.nlm.nih.gov/compound/24778657	QFVHCMLUKNHDSH-WTWBAFHPSA-N	[]	N/A	820
3210	738.50735	PE(14:0/20:1(11Z))	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	HMDB0008834	http://www.hmdb.ca/metabolites/HMDB0008834	LMGP02010415	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010415	60278.0	https://metlin.scripps.edu/metabo_info.php?molid=60278	52924120	https://pubchem.ncbi.nlm.nih.gov/compound/52924120	BPFXNETZQIVTNB-OBYUZFALSA-N	[]	N/A	821
3235	738.50735	PE(14:1(9Z)/20:0)	C39H76NO8P	M+Na-2H	717.530854925	3	-2	-2	N/A	N/A	HMDB0008866	http://www.hmdb.ca/metabolites/HMDB0008866	LMGP02010440	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010440	60310.0	https://metlin.scripps.edu/metabo_info.php?molid=60310	52924145	https://pubchem.ncbi.nlm.nih.gov/compound/52924145	HLDSVLSCMIYWMM-CAPKZEEOSA-N	[]	N/A	822
5450	738.50735	PS(P-18:0/17:2(9Z,12Z))	C41H76NO9P	M-H-H2O	757.525773	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03030038	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03030038	78778.0	https://metlin.scripps.edu/metabo_info.php?molid=78778	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CKAHCYHSTPHCJL-BCINCGEGSA-N	[]	N/A	823
5529	566.34622	PS(21:0/0:0)	C27H54NO9P	M-H	567.353622	0	-2	-2	N/A	N/A	N/A	N/A	LMGP03050026	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03050026	78853.0	https://metlin.scripps.edu/metabo_info.php?molid=78853	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IFZCAKDVWKLKEK-RPBOFIJWSA-N	[]	N/A	824
4950	854.58935	PS(20:3(8Z,11Z,14Z)/21:0)	C47H86NO10P	M-H	855.598938	3	-2	-2	N/A	N/A	N/A	N/A	LMGP03010614	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010614	78278.0	https://metlin.scripps.edu/metabo_info.php?molid=78278	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BSPGOYUANMUSAF-SAYSOBHESA-N	[]	N/A	825
5031	854.58935	PS(21:0/20:3(8Z,11Z,14Z))	C47H86NO10P	M-H	855.598938	3	-2	-2	N/A	N/A	N/A	N/A	LMGP03010695	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010695	78359.0	https://metlin.scripps.edu/metabo_info.php?molid=78359	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ZVCHLEVHFZLUBI-RXZGSDMMSA-N	[]	N/A	826
4844	854.58935	PS(19:1(9Z)/22:2(13Z,16Z))	C47H86NO10P	M-H	855.598938	3	-2	-2	N/A	N/A	N/A	N/A	LMGP03010508	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010508	78172.0	https://metlin.scripps.edu/metabo_info.php?molid=78172	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CGTUIJJHROJXLG-ZZDVUJNNSA-N	[]	N/A	827
5110	854.58935	PS(22:2(13Z,16Z)/19:1(9Z))	C47H86NO10P	M-H	855.598938	3	-2	-2	N/A	N/A	N/A	N/A	LMGP03010774	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03010774	78438.0	https://metlin.scripps.edu/metabo_info.php?molid=78438	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WNZYRTGBJVZAMT-ZZDVUJNNSA-N	[]	N/A	828
3843	854.58935	PE(22:1(11Z)/17:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02011048	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011048	77283.0	https://metlin.scripps.edu/metabo_info.php?molid=77283	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WIMPKMZKJQJELG-NYJULOOZSA-N	[]	N/A	829
3607	854.58935	PE(19:1(9Z)/20:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010812	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010812	77047.0	https://metlin.scripps.edu/metabo_info.php?molid=77047	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RQMNSFJBXYLKGK-VHONOUADSA-N	[]	N/A	830
3353	854.58935	PE(17:0/22:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010558	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010558	76793.0	https://metlin.scripps.edu/metabo_info.php?molid=76793	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BFSQUORFEZERPH-NYJULOOZSA-N	[]	N/A	831
2332	854.58935	PC(21:0/15:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011957	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011957	76237.0	https://metlin.scripps.edu/metabo_info.php?molid=76237	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YCMDMOVYTPJUDN-GCRXRFCISA-N	[]	N/A	832
1831	854.58935	PC(15:1(9Z)/21:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011456	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011456	75736.0	https://metlin.scripps.edu/metabo_info.php?molid=75736	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SAOGABIUSZGQRF-GCRXRFCISA-N	[]	N/A	833
3629	854.58935	PE(20:0/19:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010834	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010834	77069.0	https://metlin.scripps.edu/metabo_info.php?molid=77069	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VLRQBYYSLMPXSQ-VHONOUADSA-N	[]	N/A	834
3381	854.58935	PE(17:1(9Z)/22:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010586	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010586	76821.0	https://metlin.scripps.edu/metabo_info.php?molid=76821	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YEPSZMQCJBYFFU-ASXRIEHBSA-N	[]	N/A	835
2111	854.58935	PC(19:0/17:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011736	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011736	76016.0	https://metlin.scripps.edu/metabo_info.php?molid=76016	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BVKPRQQCZAUMMX-BNQAGZCGSA-N	[]	N/A	836
3653	854.58935	PE(20:1(11Z)/19:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010858	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010858	77093.0	https://metlin.scripps.edu/metabo_info.php?molid=77093	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SAQOTRVVIVRBSA-HTDYWKJCSA-N	[]	N/A	837
2381	854.58935	PC(22:1(11Z)/14:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01012006	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012006	76286.0	https://metlin.scripps.edu/metabo_info.php?molid=76286	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GRSXRRSVYIUEOM-KNWKQHDPSA-N	[]	N/A	838
2139	854.58935	PC(19:1(9Z)/17:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011764	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011764	76044.0	https://metlin.scripps.edu/metabo_info.php?molid=76044	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	PSRZTOWQISYSQH-RSSWDJSTSA-N	[]	N/A	839
1885	854.58935	PC(17:0/19:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011510	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011510	75790.0	https://metlin.scripps.edu/metabo_info.php?molid=75790	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WJXJONFALNFVCC-RSSWDJSTSA-N	[]	N/A	840
3444	854.58935	PE(18:1(9Z)/21:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010649	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010649	76884.0	https://metlin.scripps.edu/metabo_info.php?molid=76884	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QHOVGHQEPGYPBR-XTVGXQPOSA-N	[]	N/A	841
1912	854.58935	PC(17:1(9Z)/19:0)	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011537	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011537	75817.0	https://metlin.scripps.edu/metabo_info.php?molid=75817	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BCYTXQNCKXQRPV-BNQAGZCGSA-N	[]	N/A	842
1442	854.58935	PC(18:0/18:1(12Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010751	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010751	39492.0	https://metlin.scripps.edu/metabo_info.php?molid=39492	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NJDZJIWWWAAALB-GCRXRFCISA-N	[]	N/A	843
1443	854.58935	PC(18:0/18:1(13Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010753	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010753	39494.0	https://metlin.scripps.edu/metabo_info.php?molid=39494	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MGTBHWYGMKNSPH-FASREOMLSA-N	[]	N/A	844
1444	854.58935	PC(18:0/18:1(16Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010754	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010754	39495.0	https://metlin.scripps.edu/metabo_info.php?molid=39495	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MJPVKLKYTFZCHA-WBCCIAOCSA-N	[]	N/A	845
1445	854.58935	PC(18:0/18:1(6Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010756	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010756	39497.0	https://metlin.scripps.edu/metabo_info.php?molid=39497	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	OXOCNYNEWUFFPH-BANIHHOSSA-N	[]	N/A	846
1446	854.58935	PC(18:0/18:1(7Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010758	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010758	39499.0	https://metlin.scripps.edu/metabo_info.php?molid=39499	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XCUILKQVAFWKTJ-FBJPSVBBSA-N	[]	N/A	847
1447	854.58935	PC(18:0/18:1(9E))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01010759	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010759	39500.0	https://metlin.scripps.edu/metabo_info.php?molid=39500	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ATHVAWFAEPLPPQ-QPOMNCEOSA-N	[]	N/A	848
3794	854.58935	PE(21:0/18:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010999	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010999	77234.0	https://metlin.scripps.edu/metabo_info.php?molid=77234	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WYPHFJFDOOPRTG-XTVGXQPOSA-N	[]	N/A	849
1751	854.58935	PC(14:0/22:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP01011376	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011376	75656.0	https://metlin.scripps.edu/metabo_info.php?molid=75656	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GRVAZAHVKYBEPF-KNWKQHDPSA-N	[]	N/A	850
3817	854.58935	PE(22:0/17:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02011022	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011022	77257.0	https://metlin.scripps.edu/metabo_info.php?molid=77257	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IMHKHEDSQIHRIV-ASXRIEHBSA-N	[]	N/A	851
3577	854.58935	PE(19:0/20:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609108	0	-2	-2	N/A	N/A	N/A	N/A	LMGP02010782	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010782	77017.0	https://metlin.scripps.edu/metabo_info.php?molid=77017	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BWERJWSATILQDA-HTDYWKJCSA-N	[]	N/A	852
105221	854.58935	PE-NMe(18:1(9Z)/20:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113147	http://www.hmdb.ca/metabolites/HMDB0113147	N/A	N/A	N/A	N/A	131820262	https://pubchem.ncbi.nlm.nih.gov/compound/131820262	PBWHRYGOXNZDTD-QOCHGBHMSA-N	[]	N/A	853
95307	854.58935	PE-NMe(22:1(13Z)/16:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113538	http://www.hmdb.ca/metabolites/HMDB0113538	N/A	N/A	N/A	N/A	131820650	https://pubchem.ncbi.nlm.nih.gov/compound/131820650	QXSRFUVYVOCDAO-HNENSFHCSA-N	[]	N/A	854
83281	854.58935	PE-NMe(24:1(15Z)/14:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113728	http://www.hmdb.ca/metabolites/HMDB0113728	N/A	N/A	N/A	N/A	131820840	https://pubchem.ncbi.nlm.nih.gov/compound/131820840	JVZVRHQDNXZSHB-ZCXUNETKSA-N	[]	N/A	855
89189	854.58935	PE-NMe(18:0/20:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113094	http://www.hmdb.ca/metabolites/HMDB0113094	N/A	N/A	N/A	N/A	131820209	https://pubchem.ncbi.nlm.nih.gov/compound/131820209	KPJUKVWOGQCMJF-ZZEZOPTASA-N	[]	N/A	856
146547	854.58935	PE-NMe2(15:0/22:1(13Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113932	http://www.hmdb.ca/metabolites/HMDB0113932	N/A	N/A	N/A	N/A	131821042	https://pubchem.ncbi.nlm.nih.gov/compound/131821042	KINUPCLLGHCSED-VXPUYCOJSA-N	[]	N/A	857
126837	854.58935	PE-NMe(16:0/22:1(13Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113053	http://www.hmdb.ca/metabolites/HMDB0113053	N/A	N/A	N/A	N/A	131820168	https://pubchem.ncbi.nlm.nih.gov/compound/131820168	JUNASZPPLOZWRZ-HNENSFHCSA-N	[]	N/A	858
44152	854.58935	PE-NMe(20:1(11Z)/18:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113313	http://www.hmdb.ca/metabolites/HMDB0113313	N/A	N/A	N/A	N/A	131820425	https://pubchem.ncbi.nlm.nih.gov/compound/131820425	XMZJHSRQYYPUFG-ZZEZOPTASA-N	[]	N/A	859
127376	854.58935	PE-NMe(20:0/18:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113286	http://www.hmdb.ca/metabolites/HMDB0113286	N/A	N/A	N/A	N/A	131820399	https://pubchem.ncbi.nlm.nih.gov/compound/131820399	IKRVYDRQFWDTGA-QOCHGBHMSA-N	[]	N/A	860
90515	854.58935	PE-NMe(18:1(11Z)/20:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113120	http://www.hmdb.ca/metabolites/HMDB0113120	N/A	N/A	N/A	N/A	131820235	https://pubchem.ncbi.nlm.nih.gov/compound/131820235	AEXNGRVFOMIYOW-ICFOKQHNSA-N	[]	N/A	861
148131	854.58935	PE-NMe(14:1(9Z)/24:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113016	http://www.hmdb.ca/metabolites/HMDB0113016	N/A	N/A	N/A	N/A	131820131	https://pubchem.ncbi.nlm.nih.gov/compound/131820131	CJRHUIOUSRVROI-QBFSEMIESA-N	[]	N/A	862
99507	854.58935	PE-NMe(20:0/18:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113285	http://www.hmdb.ca/metabolites/HMDB0113285	N/A	N/A	N/A	N/A	131820398	https://pubchem.ncbi.nlm.nih.gov/compound/131820398	LPUGUTBULWRSCM-ICFOKQHNSA-N	[]	N/A	863
63669	854.58935	PE-NMe(14:0/24:1(15Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0112998	http://www.hmdb.ca/metabolites/HMDB0112998	N/A	N/A	N/A	N/A	131820113	https://pubchem.ncbi.nlm.nih.gov/compound/131820113	IKZDEPMAQCFMQR-ZCXUNETKSA-N	[]	N/A	864
72381	854.58935	PE-NMe(16:1(9Z)/22:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113075	http://www.hmdb.ca/metabolites/HMDB0113075	N/A	N/A	N/A	N/A	131820190	https://pubchem.ncbi.nlm.nih.gov/compound/131820190	JDBNXTUWCFMUIH-ICFOKQHNSA-N	[]	N/A	865
94149	854.58935	PE-NMe(24:0/14:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113702	http://www.hmdb.ca/metabolites/HMDB0113702	N/A	N/A	N/A	N/A	131820814	https://pubchem.ncbi.nlm.nih.gov/compound/131820814	WFFLGQRRVQARJO-QBFSEMIESA-N	[]	N/A	866
90843	854.58935	PE-NMe(22:0/16:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0113512	http://www.hmdb.ca/metabolites/HMDB0113512	N/A	N/A	N/A	N/A	131820624	https://pubchem.ncbi.nlm.nih.gov/compound/131820624	ROMJDRLTXDYDDX-ICFOKQHNSA-N	[]	N/A	867
91897	854.58935	PE-NMe2(22:1(13Z)/15:0)	C44H86NO8P	M-H+HCOONa	787.609105731	0	-2	-2	N/A	N/A	HMDB0114439	http://www.hmdb.ca/metabolites/HMDB0114439	N/A	N/A	N/A	N/A	131821546	https://pubchem.ncbi.nlm.nih.gov/compound/131821546	SBKZDOWFKYYRQK-VXPUYCOJSA-N	[]	N/A	868
2590	854.58935	PC(22:1(13Z)/14:0)	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008558	http://www.hmdb.ca/metabolites/HMDB0008558	LMGP01012218	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01012218	60004.0	https://metlin.scripps.edu/metabo_info.php?molid=60004	53479165	https://pubchem.ncbi.nlm.nih.gov/compound/53479165	RSKUBXWDAIDNLE-HSEDGGQWSA-N	[]	N/A	869
1843	854.58935	PC(16:0/20:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0007978	http://www.hmdb.ca/metabolites/HMDB0007978	LMGP01011468	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011468	59427.0	https://metlin.scripps.edu/metabo_info.php?molid=59427	52922418	https://pubchem.ncbi.nlm.nih.gov/compound/52922418	MZZHKIPFYPOYKP-NYJULOOZSA-N	[]	N/A	870
2355	854.58935	PC(22:0/14:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008526	http://www.hmdb.ca/metabolites/HMDB0008526	LMGP01011980	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011980	59972.0	https://metlin.scripps.edu/metabo_info.php?molid=59972	52923437	https://pubchem.ncbi.nlm.nih.gov/compound/52923437	RGHFEAMZDBFLPO-FASREOMLSA-N	[]	N/A	871
1863	854.58935	PC(16:1(9Z)/20:0)	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008010	http://www.hmdb.ca/metabolites/HMDB0008010	LMGP01011488	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011488	59458.0	https://metlin.scripps.edu/metabo_info.php?molid=59458	52922458	https://pubchem.ncbi.nlm.nih.gov/compound/52922458	YFGYYMPGHQJKLU-HTDYWKJCSA-N	[]	N/A	872
2165	854.58935	PC(20:0/16:1(9Z))	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008266	http://www.hmdb.ca/metabolites/HMDB0008266	LMGP01011790	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011790	59712.0	https://metlin.scripps.edu/metabo_info.php?molid=59712	52923059	https://pubchem.ncbi.nlm.nih.gov/compound/52923059	VIOCEOKULYHXNJ-HTDYWKJCSA-N	[]	N/A	873
2186	854.58935	PC(20:1(11Z)/16:0)	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008298	http://www.hmdb.ca/metabolites/HMDB0008298	LMGP01011811	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011811	59744.0	https://metlin.scripps.edu/metabo_info.php?molid=59744	52923101	https://pubchem.ncbi.nlm.nih.gov/compound/52923101	RLIWKVWRUOJIHW-NYJULOOZSA-N	[]	N/A	874
130194	854.58935	PE(15:0/24:1(15Z))	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008915	http://www.hmdb.ca/metabolites/HMDB0008915	N/A	N/A	60358.0	https://metlin.scripps.edu/metabo_info.php?molid=60358	53479582	https://pubchem.ncbi.nlm.nih.gov/compound/53479582	BKEXQZFCWMPQBK-IVWGLPAOSA-N	[]	N/A	875
1441	854.58935	PC(18:0/18:1(11Z))	C44H86NO8P	M-H+HCOONa	787.609105245	0	-2	-2	N/A	N/A	HMDB0008037	http://www.hmdb.ca/metabolites/HMDB0008037	LMGP01010750	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01010750	59485.0	https://metlin.scripps.edu/metabo_info.php?molid=59485	24778815	https://pubchem.ncbi.nlm.nih.gov/compound/24778815	AEAMHDRXCYEOCU-HTDYWKJCSA-N	[]	N/A	876
