FeatureInfo_Name	Apex m/z	RT [min]	Identifier	Adduct	mz Error (ppm)	Molecular Weight	Name	Peptide	Halogenated	Plant	NaturalProduct	MDM	Drug	Food	Formula	TP_Class	TP_Class_argmax	TP_corr1_score	TP_corr2_score	TP_Adduct_Score	TP_max_corr2	TP_max_corr2_Apex	TPMetrics	TPMetrics_rank	C18_2000n	C18_2001n	C18_2002n	C18_2003n	C18_2004n	C18_2005n	C18_2006n	C18_2007n	C18_2008n	C18_2009n	C18_2010n	C18_2101n	C18_2201n	C18_2202n	C18_2203n	C18_2204n	C18_2205n	C18_2301n	C18_2401n	C18_2402n	C18_2403n	C18_2404n	C18_2405n	C18_2406n	C18_2407n	C18_2408n	C18_2409n	C18_2410n	C18_2501n	C18_2601n	C18_2602n	C18_2603n	C18_2604n	C18_2605n	C18_C1901n	C18_C2001n	C18_C2002n	C18_C2003n	C18_C2004n	C18_C2005n	C18_C2006_n	C18_C2007n	C18_C2008n	C18_C2009n	C18_C2010n	C18_C2101n	C18_C2201n	C18_C2202n	C18_C2203n	C18_C2204n	C18_C2205n	C18_C2206n	C18_C2301n	C18_C2401n	C18_C2402n	C18_C2403n	C18_C2404n	C18_C2405n	C18_C2406n	C18_C2407n	C18_C2408n	C18_C2409n	C18_C2410n	C18_C2501n	C18_C2601n	C18_C2602n	C18_C2603n	C18_C2604n	C18_C2605n	C18_C2606_n
A0415	634.33201	10.878	5529	M-H+HCOONa	3.0	567.3536	LPS 21:0; LMSD{ LPS 21:0 }								C27H54NO9P	LPS	LPS	[9.83908589566241]	[13.013204718673071]	[0.0]	[0.9837634502668183]	[566.34528]	22.338114075512934	1	1.024521443	1.007260814	1.024087787	1.077940364	1.030042168	1.114222553	1.050287119	1.120564279	1.052524836	1.039240302	1.07795954	1.070381974	1.058666683	1.041420667	1.027625032	1.038936617	1.057670635	1.027943155	1.041777108	1.019779484	1.084600796	1.095131585	1.120830943	1.09641182	1.121801729	1.105699765	1.033784974	1.082034605	1.047889275	1.055993337	1.031160563	1.043145732	1.053946585	1.104270065	1.037647087	1.033078226	1.04343678	1.059032919	1.063959395	1.055081678	1.040896673	1.030241348	1.018610633	1.022595246	1.017519963	1.030909784	1.028631498	1.033976828	1.035937541	0.954307935	1.02494495	0.976824603	1.035844954	1.064597996	1.021718365	1.000242171	1.045012852	1.046442781	1.059051877	1.044080814	1.095598334	1.026068441	0.995361338	1.020045436	1.040318763	1.102833776	1.040673848	1.042404891	1.01943561	1.009703976
A0256	714.50683	17.323	3639 // 3668 // 3211 // 3989 // 3236 // 3049 // 3993 // 4015 // 3593 // 3340 // 3866 // 3394 // 3174 // 4004 // 3287 // 64276 // 67297 // 70434 // 44385 // 81032 // 117943 // 77504 // 88037 // 89341 // 99111 // 54950 // 4064 // 1813 // 1853 // 1899 // 1928 // 1723 // 1990 // 1743 // 1762 // 180330	M-H	2.0	715.5152	PE 34:2; LMSD{ PE 34:2 } // PE 34:2 // PE-NMe2 32:2 // PE-NMe 33:2 // PE 34:0; LMSD{ PE 34:2 } // PC 31:2; LMSD{ PC 31:2 } // Palmitoyl-linoleoyl								C39H74NO8P	PE-NMe // PE-NMe2 // PE // PC	PE	[-0.0]	[3.654231750800325, 3.0853893653147564, 6.981287823677638, 6.26922315869191]	[0.0, 0.0, 12.0, 0.0]	[0.46335403726708074, 0.46335403726708074, 0.5055900621118012, 0.5055900621118012]	[764.52206, 764.52206, 812.579409999999, 812.579409999999]	18.791474945440864	1	1.003193492	0.953811839	1.098482473	0.955612559	1.008204714	1.07011108	1.044248523	0.929411532	1.071715307	1.125185783	1.043381875	0.947167037	1.070299444	1.067168323	1.003085777	1.096910138	1.096285451	1.005669125	1.037411958	1.063874384	0.946958458	1.059706669	1.098233192	1.100720872	1.040936202	1.10253938	1.089721476	1.042209789	1.024587527	1.072906876	1.039842244	1.047551771	1.051083764	1.112182389	1.05342027	1.077622278	1.07424271	1.087326766	1.097869491	1.07550379	1.092302028	1.106313199	1.084906761	1.05322753	1.059686735	1.048620001	1.054915367	0.988708107	1.076720991	1.072520939	1.048198038	1.068279834	1.010721369	0.965778377	1.057716597	1.103445384	1.086954767	1.094969604	1.077871525	1.125171717	1.120969929	1.063470597	1.107906967	1.046660585	1.03993474	1.006813432	1.037902495	1.084617828	1.059966659	1.077527434
A0256	714.50683	17.323	75872 // 141314 // 148229 // 137488 // 125969 // 81427 // 94483 // 83478 // 96812 // 138551 // 47417 // 48706 // 124226 // 144968 // 100429 // 115791 // 140881 // 143975 // 132457 // 64365 // 95871 // 98442 // 43406 // 83347 // 71835 // 109211 // 86684 // 99997 // 105886 // 96164 // 142245 // 59311 // 53681 // 144562 // 113842 // 56517 // 122317 // 116697 // 71907 // 50412 // 117237 // 126966 // 82167 // 57342 // 9255 // 9615 // 9675 // 9685 // 9475 // 9220 // 9225 // 9495 // 9505 // 9250 // 9260 // 9285 // 9290 // 9825 // 9830 // 9855 // 9865 // 9610 // 9620 // 9890 // 9895 // 9640 // 9655 // 9400 // 9405 // 9710 // 9715 // 9460	M-2H	6.0	1431.0192	CL 70:3 // CL 70:3; LMSD{ CL 70:3 }								C79H148O17P2	CL	CL	[-0.0]	[4.656122498143625]	[0.0]	[0.46335403726708074]	[764.52206]	4.237071473310698	2	1.003193492	0.953811839	1.098482473	0.955612559	1.008204714	1.07011108	1.044248523	0.929411532	1.071715307	1.125185783	1.043381875	0.947167037	1.070299444	1.067168323	1.003085777	1.096910138	1.096285451	1.005669125	1.037411958	1.063874384	0.946958458	1.059706669	1.098233192	1.100720872	1.040936202	1.10253938	1.089721476	1.042209789	1.024587527	1.072906876	1.039842244	1.047551771	1.051083764	1.112182389	1.05342027	1.077622278	1.07424271	1.087326766	1.097869491	1.07550379	1.092302028	1.106313199	1.084906761	1.05322753	1.059686735	1.048620001	1.054915367	0.988708107	1.076720991	1.072520939	1.048198038	1.068279834	1.010721369	0.965778377	1.057716597	1.103445384	1.086954767	1.094969604	1.077871525	1.125171717	1.120969929	1.063470597	1.107906967	1.046660585	1.03993474	1.006813432	1.037902495	1.084617828	1.059966659	1.077527434
A0238	720.49597	16.967	91681 // 148871 // 135398 // 143864 // 43512 // 4189	M-H	2.0	721.5046	PE P-36:5 // PE P-36:5; LMSD{ PE O-36:6 }								C41H72NO7P	PE	PE	[-0.0]	[7.025434389924884]	[12.0]	[0.5312046190184586]	[824.54255]	18.835180046025634	1	1.004949119	1.100156458	1.106847162	1.113856379	1.106930229	1.132435782	1.158431582	1.17564294	1.064485733	1.077584458	1.029649905	1.093051571	1.133286773	1.139312332	1.05601935	1.052522716	1.043607577	1.131882015	1.131439181	1.191517258	1.129741687	1.012223819	1.097203813	1.11486981	1.169698115	1.106211069	1.106344209	1.143895304	1.191907681	1.032497043	1.18204225	1.082004883	1.119874876	1.051873531	1.004537152	1.022678552	1.121190847	1.014091275	0.991893639	1.047410991	1.064947796	1.034831302	1.051240807	1.154426959	1.020029631	1.121717859	1.015154393	1.14360676	1.026701154	1.035417745	0.999983796	1.065091958	1.101889165	1.130442413	1.183102205	1.098571281	1.030182874	1.131935121	1.094333388	1.073876277	1.098859071	1.054986957	0.993196639	1.155156491	1.063583535	1.011653118	1.094726428	1.003988358	1.152078746	1.001542278
A0238	720.49597	16.967	47375 // 104769 // 60262 // 104066 // 149641 // 146839	M-2H	9.0	1443.0192	CL 71:4								C80H148O17P2	CL	CL	[-0.0]	[2.032027960001325]	[0.0]	[0.3345814014521914]	[714.50683]	1.6205422981010567	2	1.004949119	1.100156458	1.106847162	1.113856379	1.106930229	1.132435782	1.158431582	1.17564294	1.064485733	1.077584458	1.029649905	1.093051571	1.133286773	1.139312332	1.05601935	1.052522716	1.043607577	1.131882015	1.131439181	1.191517258	1.129741687	1.012223819	1.097203813	1.11486981	1.169698115	1.106211069	1.106344209	1.143895304	1.191907681	1.032497043	1.18204225	1.082004883	1.119874876	1.051873531	1.004537152	1.022678552	1.121190847	1.014091275	0.991893639	1.047410991	1.064947796	1.034831302	1.051240807	1.154426959	1.020029631	1.121717859	1.015154393	1.14360676	1.026701154	1.035417745	0.999983796	1.065091958	1.101889165	1.130442413	1.183102205	1.098571281	1.030182874	1.131935121	1.094333388	1.073876277	1.098859071	1.054986957	0.993196639	1.155156491	1.063583535	1.011653118	1.094726428	1.003988358	1.152078746	1.001542278
A0009	745.54842	15.363	18009	M+Cl	8.0	710.5849	DG 43:6; LMSD{ DG 43:6 }								C46H78O5	DG	DG	[-0.0]	[-0.0]	[0.0]	[nan]	[nan]	0.0	2	1.046934963	1.033583589	1.077586631	1.165021284	1.082817155	1.137552698	1.098481286	1.158040143	1.076511265	1.0560062	1.13862075	1.121223121	1.086620889	1.088506126	1.048412753	1.070761919	1.093521195	1.034486516	1.094906245	1.074368722	1.158320703	1.099427464	1.152210607	1.09050191	1.183890773	1.101930994	1.06134593	1.155554505	1.048072315	1.098569869	1.100417704	1.073393203	1.096135048	1.105303919	1.051066455	1.056298461	1.042383941	1.131992505	1.073585177	1.086226469	1.072090242	1.08981079	1.037144912	1.05466284	1.013829985	1.049950645	1.084103247	1.05010537	1.068142529	1.028906597	1.052892512	1.02910108	1.046050427	1.103137776	1.028113607	1.016975307	1.054921744	1.073396537	1.122236835	1.131580272	1.091502402	1.026704339	1.046559713	1.0239781	1.076432797	1.191259262	1.071930247	1.056666113	1.079166973	1.075242718
A0009	745.54842	15.363	34372 // 34373 // 34421 // 34466 // 34470 // 34482	M+HCOOH-H	2.0	700.5519	SM 34:2; LMSD{ SM 34:2;O2 } // EPC 37:2; LMSD{ EPC 37:2;O2 }								C39H77N2O6P	SM // EPC	SM	[-0.0]	[9.487008765065495, 9.487008765065495]	[12.0, 0.0]	[0.9485609308022045, 0.9485609308022045]	[773.579229999999, 773.579229999999]	21.27213867741484	1	1.046934963	1.033583589	1.077586631	1.165021284	1.082817155	1.137552698	1.098481286	1.158040143	1.076511265	1.0560062	1.13862075	1.121223121	1.086620889	1.088506126	1.048412753	1.070761919	1.093521195	1.034486516	1.094906245	1.074368722	1.158320703	1.099427464	1.152210607	1.09050191	1.183890773	1.101930994	1.06134593	1.155554505	1.048072315	1.098569869	1.100417704	1.073393203	1.096135048	1.105303919	1.051066455	1.056298461	1.042383941	1.131992505	1.073585177	1.086226469	1.072090242	1.08981079	1.037144912	1.05466284	1.013829985	1.049950645	1.084103247	1.05010537	1.068142529	1.028906597	1.052892512	1.02910108	1.046050427	1.103137776	1.028113607	1.016975307	1.054921744	1.073396537	1.122236835	1.131580272	1.091502402	1.026704339	1.046559713	1.0239781	1.076432797	1.191259262	1.071930247	1.056666113	1.079166973	1.075242718
A0231	748.52747	17.705	55556 // 104713 // 43021 // 83472 // 96037 // 101683 // 43115 // 108147 // 80762 // 87994 // 116691 // 90324 // 109307 // 4217 // 4078	M-H	2.0	749.5359	PE P-38:5 // PE P-38:5; LMSD{ PE O-38:6 } // PE O-38:6; LMSD{ PE O-38:6 }								C43H76NO7P	PE	PE	[-0.0]	[7.053122642354937]	[12.0]	[0.48578427084244596]	[720.49597]	18.862591415931387	1	0.944994357	0.913987006	0.974244232	1.035548191	0.967108265	0.947184592	0.984417827	1.001083814	0.954933627	0.902252749	0.989871915	0.97484462	0.940756886	0.963105534	0.955572276	0.920153451	0.945223414	0.943089291	1.015616117	0.962582698	1.018570845	0.964746332	0.963830406	0.968274104	1.015813144	0.970987841	0.951740381	0.992668128	0.917807136	0.939250905	0.975205408	0.920337613	0.987708576	0.944176894	0.92553322	0.964581655	0.962351432	0.973786062	0.888279608	0.964755561	0.95809177	0.88606425	0.999068259	0.954612353	0.952476918	0.972470606	0.931887491	0.961250591	0.913490259	0.963447133	0.932387607	0.895148757	0.962117893	1.015629713	1.010111067	0.993166679	0.879308013	0.940044703	0.948161218	0.940978182	0.9272813	0.966643238	0.907999625	0.970528224	0.902072483	0.960269005	0.967779629	0.912641097	0.96947901	0.886712976
A0226	764.52206	17.396	3333 // 3904 // 3652 // 3680 // 3681 // 3710 // 3467 // 3991 // 3739 // 3996 // 3495 // 3768 // 3523 // 3553 // 1800 // 63272 // 2305 // 2056 // 2084 // 1829 // 1911 // 1939 // 1940 // 2277 // 2025 // 136990 // 139828 // 143927 // 109120 // 65356 // 140878 // 121435 // 146791 // 54406 // 120724 // 61597 // 87200 // 77831 // 67859 // 103725 // 140338 // 129861 // 58952 // 51814 // 139635 // 82304 // 124288 // 58761 // 85643 // 130471 // 123826 // 148409 // 103108 // 146888 // 149710 // 49618 // 117499 // 148262 // 130675 // 57462 // 97959 // 10868 // 10871 // 10874	M-H	2.0	765.5309	PE 38:5; LMSD{ PE 38:5 } // PC 35:5; LMSD{ PC 35:5 } // PE 38:5 // PE-NMe2 36:5 // PE-NMe 37:5 // PE P-38:5(OH); LMSD{ PE O-38:6;O }								C43H76NO8P	PE-NMe2 // PC // PE // PE-NMe	PE	[-0.0]	[4.865913972990561, 5.071069998328156, 5.582503690101688, 4.345396030774684]	[0.0, 0.0, 12.0, 0.0]	[0.46335403726708074, 0.46335403726708074, 0.46335403726708074, 0.46335403726708074]	[714.50683, 714.50683, 714.50683, 714.50683]	17.40667865320067	1	0.97445285	0.969676594	1.0245558	0.989731102	1.044897282	0.988610799	1.025555386	0.920766692	1.062735583	1.059180757	0.951299676	0.930325293	1.053408767	0.942062418	0.976570022	0.9593469	1.071662584	0.983832344	0.997238728	0.966019541	0.911517327	1.089475291	0.959524413	1.044948014	1.016847568	1.033828573	1.096820234	1.009043542	0.981826078	1.069017919	0.942976309	0.999857908	0.947006583	1.095328907	1.055693734	0.964170464	1.054537974	1.018865825	0.982510731	1.063230614	0.958002197	1.048221747	1.074304772	1.033520282	1.045125563	0.957939906	1.053173138	1.036533923	0.964350339	1.040825155	1.051973648	1.090814331	1.046817198	1.0008724	1.053456509	1.045991191	1.064689098	1.077378257	0.959956343	1.060736065	1.144859875	1.069368404	1.066645736	1.015178136	0.986412952	1.005029584	0.960755941	1.070975453	1.006877573	0.962320654
A0226	764.52206	17.396	135215 // 132937 // 128098 // 114533 // 76167 // 87962 // 86435 // 149460 // 71393 // 137969 // 121588 // 142844 // 10244 // 9780 // 9810 // 9815 // 10349 // 10354 // 10139 // 10409 // 10424 // 10444 // 10454 // 10229	M-2H	5.0	1531.0505	CL 78:9 // CL 78:9; LMSD{ CL 78:9 }								C87H152O17P2	CL	CL	[-0.0]	[4.362002859575375]	[0.0]	[0.46335403726708074]	[714.50683]	4.089377680851914	2	0.97445285	0.969676594	1.0245558	0.989731102	1.044897282	0.988610799	1.025555386	0.920766692	1.062735583	1.059180757	0.951299676	0.930325293	1.053408767	0.942062418	0.976570022	0.9593469	1.071662584	0.983832344	0.997238728	0.966019541	0.911517327	1.089475291	0.959524413	1.044948014	1.016847568	1.033828573	1.096820234	1.009043542	0.981826078	1.069017919	0.942976309	0.999857908	0.947006583	1.095328907	1.055693734	0.964170464	1.054537974	1.018865825	0.982510731	1.063230614	0.958002197	1.048221747	1.074304772	1.033520282	1.045125563	0.957939906	1.053173138	1.036533923	0.964350339	1.040825155	1.051973648	1.090814331	1.046817198	1.0008724	1.053456509	1.045991191	1.064689098	1.077378257	0.959956343	1.060736065	1.144859875	1.069368404	1.066645736	1.015178136	0.986412952	1.005029584	0.960755941	1.070975453	1.006877573	0.962320654
A0020	773.579229999999	16.421	34380 // 34381 // 34382 // 34383 // 34363 // 34467 // 34471 // 34483 // 165840 // 102247	M+HCOOH-H	3.0	728.5832	SM 36:2; LMSD{ SM 36:2;O2 } // EPC 39:2; LMSD{ EPC 39:2;O2 } // Oleoyl-sphingomyelin // SM 36:2								C41H81N2O6P	SM // EPC	SM	[-0.0]	[9.487008765065495, 9.487008765065495]	[12.0, 0.0]	[0.9485609308022045, 0.9485609308022045]	[745.54842, 745.54842]	21.003551067851525	1	1.061223117	1.02052318	1.064662471	1.14092523	1.081302404	1.124182639	1.111856845	1.162717278	1.068389549	1.046139873	1.099667931	1.104086972	1.080007826	1.096956291	1.043268076	1.061634128	1.0738613	1.013199091	1.087143484	1.063622904	1.131998868	1.104737146	1.128759886	1.104456041	1.184169516	1.116864324	1.047783037	1.13544098	1.047266374	1.081055064	1.088893161	1.067910267	1.090997484	1.087820003	1.041908491	1.056119569	1.041802979	1.087136463	1.066888972	1.089608632	1.061112089	1.065101446	1.007242389	1.05938706	1.000580749	1.060855286	1.081282965	1.057134527	1.06974279	1.009166815	1.057208036	1.022001214	1.034053429	1.088113941	1.024405688	1.000129729	1.048552806	1.062297581	1.123127694	1.103526175	1.068956182	1.020064038	1.037585078	1.03045675	1.066551705	1.179074618	1.101978103	1.056633281	1.077242838	1.072074868
A0020	773.579229999999	16.421	77748	M+HCOOH-H	9.0	728.5744	Ubiquinol								C49H76O4			[-0.0]	[0.15690232584863495]	[0.0]	[0.13519377132359373]	[495.40462]	0.12512960486428637	2	1.061223117	1.02052318	1.064662471	1.14092523	1.081302404	1.124182639	1.111856845	1.162717278	1.068389549	1.046139873	1.099667931	1.104086972	1.080007826	1.096956291	1.043268076	1.061634128	1.0738613	1.013199091	1.087143484	1.063622904	1.131998868	1.104737146	1.128759886	1.104456041	1.184169516	1.116864324	1.047783037	1.13544098	1.047266374	1.081055064	1.088893161	1.067910267	1.090997484	1.087820003	1.041908491	1.056119569	1.041802979	1.087136463	1.066888972	1.089608632	1.061112089	1.065101446	1.007242389	1.05938706	1.000580749	1.060855286	1.081282965	1.057134527	1.06974279	1.009166815	1.057208036	1.022001214	1.034053429	1.088113941	1.024405688	1.000129729	1.048552806	1.062297581	1.123127694	1.103526175	1.068956182	1.020064038	1.037585078	1.03045675	1.066551705	1.179074618	1.101978103	1.056633281	1.077242838	1.072074868
A0212	778.55908	18.55	34742 // 34752 // 182324 // 182333 // 180358	M+Cl	2.0	743.5911	GlcCer 36:1(OH); LMSD{ HexCer 36:1;O3 } // Hydroxy-cerebroside								C42H81NO9	HexCer	HexCer	[-0.0]	[4.067643875159957]	[0.0]	[0.45677543522001574]	[804.57424]	4.026967436408357	3	1.028161267	1.000410752	1.015504379	1.043369098	1.019491294	1.059136283	0.995958879	1.070224824	1.00603334	1.020957889	1.027389967	1.015210265	1.015995148	1.022581687	1.013552751	1.032357945	1.01453927	1.018585906	1.014124922	1.012411296	1.013433541	0.990822209	1.06203024	1.003748104	1.043458631	1.038082583	1.025024578	1.04712044	1.011231251	1.011824587	1.008494127	1.024443392	1.046949977	1.013653945	1.013339066	1.002548228	1.009122887	1.025673064	1.029673742	1.024418474	0.995119448	1.01642099	1.018018369	0.999325953	1.002807677	1.021755736	1.014495886	0.991728978	1.023879749	1.028741763	0.992176619	1.000103602	1.013056477	1.001806371	0.988294841	0.99412251	1.003258958	1.029476304	1.022769296	1.023624832	1.004850799	1.007859166	1.00109588	1.019314064	1.006192331	1.041435459	0.997282783	1.013902601	1.031990718	1.000369872
A0212	778.55908	18.55	4128 // 2866 // 2900 // 2842 // 2894 // 2910 // 89285 // 2796 // 10851 // 4212 // 4232 // 106295 // 50756 // 163654 // 99503 // 144573 // 125939 // 163652 // 163653 // 2637 // 165843	M+Cl	9.0	743.5829	PE O-37:2; LMSD{ PE O-37:2 } // PC P-34:1; LMSD{ PC O-34:2 } // PnC 34:1 // PE P-37:1; LMSD{ PE O-37:2 } // PC P-34:1 // PC O-34:2 // PC O-34:2; LMSD{ PC O-34:2 } // GPnCho(16:0/18:1)								C42H82NO7P	PC // PE	PC	[-0.0]	[4.901697084948812, 4.739479463981968]	[6.0, 0.0]	[0.45677543522001574, 0.45677543522001574]	[804.57424, 804.57424]	8.694103425246677	2	1.028161267	1.000410752	1.015504379	1.043369098	1.019491294	1.059136283	0.995958879	1.070224824	1.00603334	1.020957889	1.027389967	1.015210265	1.015995148	1.022581687	1.013552751	1.032357945	1.01453927	1.018585906	1.014124922	1.012411296	1.013433541	0.990822209	1.06203024	1.003748104	1.043458631	1.038082583	1.025024578	1.04712044	1.011231251	1.011824587	1.008494127	1.024443392	1.046949977	1.013653945	1.013339066	1.002548228	1.009122887	1.025673064	1.029673742	1.024418474	0.995119448	1.01642099	1.018018369	0.999325953	1.002807677	1.021755736	1.014495886	0.991728978	1.023879749	1.028741763	0.992176619	1.000103602	1.013056477	1.001806371	0.988294841	0.99412251	1.003258958	1.029476304	1.022769296	1.023624832	1.004850799	1.007859166	1.00109588	1.019314064	1.006192331	1.041435459	0.997282783	1.013902601	1.031990718	1.000369872
A0212	778.55908	18.55	164735 // 164736 // 164737 // 164738 // 164739 // 164740 // 164741 // 164742 // 145680 // 114837 // 148948 // 107477 // 1285 // 1294 // 1558 // 1305 // 1314 // 1572 // 1347 // 1612 // 1618 // 1422 // 1685 // 1324 // 1356 // 1437 // 3110 // 3111 // 3420 // 3959 // 3963 // 3196 // 3213 // 4007 // 3620 // 3258 // 3152 // 146968 // 46137 // 163636 // 163637 // 163638 // 163639 // 163640 // 163641 // 163642 // 163643 // 163644 // 165842	M+HCOOH-H	2.0	733.5622	PE 35:0 // PE-NMe 34:0 // PC 32:0; LMSD{ PC 32:0 } // PE 35:0; LMSD{ PE 35:0 } // LMSD{ PE 35:0 } // PE-NMe2 33:0 // PC 32:0 // dipalmitoyl-glycero-PC								C40H80NO8P	PE-NMe // PE-NMe2 // PE // PC	PC	[-0.0]	[4.557808877937783, 3.298736704368477, 4.739479463981968, 4.901697084948812]	[0.0, 0.0, 0.0, 12.0]	[0.45677543522001574, 0.45677543522001574, 0.45677543522001574, 0.45677543522001574]	[804.57424, 804.57424, 804.57424, 804.57424]	16.732680114099324	1	1.028161267	1.000410752	1.015504379	1.043369098	1.019491294	1.059136283	0.995958879	1.070224824	1.00603334	1.020957889	1.027389967	1.015210265	1.015995148	1.022581687	1.013552751	1.032357945	1.01453927	1.018585906	1.014124922	1.012411296	1.013433541	0.990822209	1.06203024	1.003748104	1.043458631	1.038082583	1.025024578	1.04712044	1.011231251	1.011824587	1.008494127	1.024443392	1.046949977	1.013653945	1.013339066	1.002548228	1.009122887	1.025673064	1.029673742	1.024418474	0.995119448	1.01642099	1.018018369	0.999325953	1.002807677	1.021755736	1.014495886	0.991728978	1.023879749	1.028741763	0.992176619	1.000103602	1.013056477	1.001806371	0.988294841	0.99412251	1.003258958	1.029476304	1.022769296	1.023624832	1.004850799	1.007859166	1.00109588	1.019314064	1.006192331	1.041435459	0.997282783	1.013902601	1.031990718	1.000369872
A0294	794.54628	18.668	3329 // 3599 // 3347 // 3624 // 3374 // 3644 // 3426 // 3440 // 3265 // 3790 // 3295 // 3813 // 3570 // 3839 // 1794 // 1823 // 2107 // 2379 // 1362 // 1364 // 1365 // 1366 // 1878 // 2135 // 1904 // 1710 // 1858 // 1363 // 2162 // 2182 // 1439 // 1747 // 2520 // 1516 // 1772 // 1273 // 112388 // 88647 // 108398 // 140179 // 63382 // 47272 // 55982 // 103858 // 120245 // 73403 // 72929 // 55019 // 59274 // 60073 // 77146 // 108496 // 163699 // 163700 // 163701 // 163702 // 163703 // 163704 // 163705 // 163706	M+Cl	1.0	759.5778	PE 37:1; LMSD{ PE 37:1 } // PC 34:1; LMSD{ PC 34:1 } // PE-NMe 36:1 // PE-NMe2 35:1 // PE 37:1 // PC 34:1								C42H82NO8P	PE-NMe // PC // PE-NMe2 // PE	PC	[6.628044470983783]	[6.38174763495017, 5.3695829726090185, 5.8074186192899795, 6.834570728741513]	[0.0, 6.0, 0.0, 0.0]	[0.6627066748315983, 0.6627066748315983, 0.6627066748315983, 0.6627066748315983]	[804.57424, 804.57424, 804.57424, 804.57424]	17.95263337498382	1	0.982874886	0.997620229	0.983393437	0.990753953	0.997987495	0.974832003	0.988900628	1.024631948	0.963434879	0.997741004	0.991790665	1.005315074	0.991560706	1.003295231	0.985979854	1.008872314	0.971675297	0.970571741	0.970977777	0.990391679	0.991217009	0.97194704	1.023484799	1.001622759	1.015609538	0.981198046	1.018888303	1.004651572	0.993851766	0.983065089	0.980092485	0.994596422	1.026863832	0.979559941	0.971776705	0.981836294	0.991350249	1.003824714	0.995814048	0.974613876	0.983106826	1.002886749	1.013306439	0.978378652	0.987803234	0.99311202	0.981533388	0.99794019	0.985989386	0.979466009	0.975208976	0.979683493	0.996316645	0.990293896	1.001114252	1.015142571	0.985175382	0.989329982	0.993806006	0.979740277	1.00842219	0.988600315	0.984747159	1.007353819	0.97163013	0.961420963	0.995071372	0.981421037	0.983916422	0.974666181
A0294	794.54628	18.668	1240	M+HCOOH-H	10.0	749.5554	bacteriohopane-triol-cyclitolguanine								C42H75N3O8			[-0.0]	[-0.0]	[0.0]	[nan]	[nan]	0.0	3	0.982874886	0.997620229	0.983393437	0.990753953	0.997987495	0.974832003	0.988900628	1.024631948	0.963434879	0.997741004	0.991790665	1.005315074	0.991560706	1.003295231	0.985979854	1.008872314	0.971675297	0.970571741	0.970977777	0.990391679	0.991217009	0.97194704	1.023484799	1.001622759	1.015609538	0.981198046	1.018888303	1.004651572	0.993851766	0.983065089	0.980092485	0.994596422	1.026863832	0.979559941	0.971776705	0.981836294	0.991350249	1.003824714	0.995814048	0.974613876	0.983106826	1.002886749	1.013306439	0.978378652	0.987803234	0.99311202	0.981533388	0.99794019	0.985989386	0.979466009	0.975208976	0.979683493	0.996316645	0.990293896	1.001114252	1.015142571	0.985175382	0.989329982	0.993806006	0.979740277	1.00842219	0.988600315	0.984747159	1.007353819	0.97163013	0.961420963	0.995071372	0.981421037	0.983916422	0.974666181
A0294	794.54628	18.668	151529	M+HCOOH-H	5.0	749.5442	Bacteriohopanetetrol-acetylglucosamine								C43H75NO9			[-0.0]	[-0.0]	[0.0]	[nan]	[nan]	0.0	3	0.982874886	0.997620229	0.983393437	0.990753953	0.997987495	0.974832003	0.988900628	1.024631948	0.963434879	0.997741004	0.991790665	1.005315074	0.991560706	1.003295231	0.985979854	1.008872314	0.971675297	0.970571741	0.970977777	0.990391679	0.991217009	0.97194704	1.023484799	1.001622759	1.015609538	0.981198046	1.018888303	1.004651572	0.993851766	0.983065089	0.980092485	0.994596422	1.026863832	0.979559941	0.971776705	0.981836294	0.991350249	1.003824714	0.995814048	0.974613876	0.983106826	1.002886749	1.013306439	0.978378652	0.987803234	0.99311202	0.981533388	0.99794019	0.985989386	0.979466009	0.975208976	0.979683493	0.996316645	0.990293896	1.001114252	1.015142571	0.985175382	0.989329982	0.993806006	0.979740277	1.00842219	0.988600315	0.984747159	1.007353819	0.97163013	0.961420963	0.995071372	0.981421037	0.983916422	0.974666181
A0294	794.54628	18.668	34750 // 182314 // 53997	M-H+HCOONa	9.0	727.5598	GlcCer 35:2(OH); LMSD{ HexCer 35:2;O3 } // LMSD{ HexCer 35:2;O3 }								C41H77NO9	HexCer	HexCer	[-0.0]	[6.481283652585504]	[0.0]	[0.6627066748315983]	[804.57424]	5.168823712936939	2	0.982874886	0.997620229	0.983393437	0.990753953	0.997987495	0.974832003	0.988900628	1.024631948	0.963434879	0.997741004	0.991790665	1.005315074	0.991560706	1.003295231	0.985979854	1.008872314	0.971675297	0.970571741	0.970977777	0.990391679	0.991217009	0.97194704	1.023484799	1.001622759	1.015609538	0.981198046	1.018888303	1.004651572	0.993851766	0.983065089	0.980092485	0.994596422	1.026863832	0.979559941	0.971776705	0.981836294	0.991350249	1.003824714	0.995814048	0.974613876	0.983106826	1.002886749	1.013306439	0.978378652	0.987803234	0.99311202	0.981533388	0.99794019	0.985989386	0.979466009	0.975208976	0.979683493	0.996316645	0.990293896	1.001114252	1.015142571	0.985175382	0.989329982	0.993806006	0.979740277	1.00842219	0.988600315	0.984747159	1.007353819	0.97163013	0.961420963	0.995071372	0.981421037	0.983916422	0.974666181
