Identifier	Experimental mass	Name	Formula	Adduct	Molecular Weight	mz Error (ppm)	ionizationScore	finalScore	hmdb_compound	hmdb_uri	lipidmaps_compound	lipidmaps_uri	metlin_compound	metlin_uri	pubchem_compound	pubchem_uri	inChiKey	pathways	cas	_TPIDX
98072	732.55364	PE-NMe(14:1(9Z)/20:0)	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0112960	http://www.hmdb.ca/metabolites/HMDB0112960	N/A	N/A	N/A	N/A	131820076	https://pubchem.ncbi.nlm.nih.gov/compound/131820076	CIQZGDAAYILVIB-QBFSEMIESA-N	[]	N/A	2108
134170	732.55364	PE-NMe2(18:1(9Z)/15:0)	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0114040	http://www.hmdb.ca/metabolites/HMDB0114040	N/A	N/A	N/A	N/A	131821149	https://pubchem.ncbi.nlm.nih.gov/compound/131821149	PLKIRUOXJCBLPL-VXPUYCOJSA-N	[]	N/A	2109
45599	732.55364	PE-NMe(18:0/16:1(9Z))	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0113088	http://www.hmdb.ca/metabolites/HMDB0113088	N/A	N/A	N/A	N/A	131820203	https://pubchem.ncbi.nlm.nih.gov/compound/131820203	LKAWGLGUWZEPTE-ICFOKQHNSA-N	[]	N/A	2110
68133	732.55364	PE-NMe2(15:0/18:1(11Z))	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0113855	http://www.hmdb.ca/metabolites/HMDB0113855	N/A	N/A	N/A	N/A	131820966	https://pubchem.ncbi.nlm.nih.gov/compound/131820966	HMTCQBSTOUGTHP-ICFOKQHNSA-N	[]	N/A	2111
54578	732.55364	PE-NMe(18:1(11Z)/16:0)	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0113113	http://www.hmdb.ca/metabolites/HMDB0113113	N/A	N/A	N/A	N/A	131820228	https://pubchem.ncbi.nlm.nih.gov/compound/131820228	BTECPEAPPHVUSV-PEZBUJJGSA-N	[]	N/A	2112
76342	732.55364	PE-NMe2(15:0/18:1(9Z))	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0113854	http://www.hmdb.ca/metabolites/HMDB0113854	N/A	N/A	N/A	N/A	131820965	https://pubchem.ncbi.nlm.nih.gov/compound/131820965	ZBYQGDHNJOTGTJ-VXPUYCOJSA-N	[]	N/A	2113
42691	732.55364	PE-NMe(20:1(11Z)/14:0)	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0113308	http://www.hmdb.ca/metabolites/HMDB0113308	N/A	N/A	N/A	N/A	131820420	https://pubchem.ncbi.nlm.nih.gov/compound/131820420	RLQPVYUHFXCRKR-ZCXUNETKSA-N	[]	N/A	2114
122830	732.55364	PE-NMe(20:0/14:1(9Z))	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0113280	http://www.hmdb.ca/metabolites/HMDB0113280	N/A	N/A	N/A	N/A	131820393	https://pubchem.ncbi.nlm.nih.gov/compound/131820393	NERGNSFITQQTCN-QBFSEMIESA-N	[]	N/A	2115
122589	732.55364	PE-NMe(16:0/18:1(11Z))	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0112961	http://www.hmdb.ca/metabolites/HMDB0112961	N/A	N/A	N/A	N/A	131820077	https://pubchem.ncbi.nlm.nih.gov/compound/131820077	ROARNVGCLDIFFV-PEZBUJJGSA-N	[]	N/A	2116
62695	732.55364	PE-NMe(16:1(9Z)/18:0)	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0112962	http://www.hmdb.ca/metabolites/HMDB0112962	N/A	N/A	N/A	N/A	131820078	https://pubchem.ncbi.nlm.nih.gov/compound/131820078	VCUVBPRQCDXBDB-ICFOKQHNSA-N	[]	N/A	2117
65013	732.55364	PE-NMe2(18:1(11Z)/15:0)	C40H78NO8P	M+H	731.546505474	0	-2	-2	HMDB0114013	http://www.hmdb.ca/metabolites/HMDB0114013	N/A	N/A	N/A	N/A	131821122	https://pubchem.ncbi.nlm.nih.gov/compound/131821122	PQBUSJBULWZRPV-ICFOKQHNSA-N	[]	N/A	2118
4060	732.55364	PE(16:0/18:0(11Cp))	C40H78NO8P	M+H	731.546507	0	-2	-2	N/A	N/A	LMGP02011265	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011265	N/A	N/A	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	ONPGMNQDNUEGRF-YXWIYCFASA-N	[]	N/A	2119
3594	732.55364	PE(19:1(9Z)/16:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010799	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010799	77034.0	https://metlin.scripps.edu/metabo_info.php?molid=77034	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CZWJKQAZBOIYIG-YWTUKGCKSA-N	[]	N/A	2120
1814	732.55364	PC(15:1(9Z)/17:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011439	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011439	75719.0	https://metlin.scripps.edu/metabo_info.php?molid=75719	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IJRNBMRWNNSGKU-GFRFCNOLSA-N	[]	N/A	2121
3621	732.55364	PE(20:0/15:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010826	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010826	77061.0	https://metlin.scripps.edu/metabo_info.php?molid=77061	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JKHQTZMKVBKZIT-PKANKXGDSA-N	[]	N/A	2122
3366	732.55364	PE(17:1(9Z)/18:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010571	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010571	76806.0	https://metlin.scripps.edu/metabo_info.php?molid=76806	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WINNYFKDQRNHNT-WYRBGLKBSA-N	[]	N/A	2123
3141	732.55364	PE-NMe(18:1(9Z)/16:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010340	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010340	40736.0	https://metlin.scripps.edu/metabo_info.php?molid=40736	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WKYSALFADHRFOK-YWTUKGCKSA-N	[]	N/A	2124
1875	732.55364	PC(17:0/15:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011500	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011500	75780.0	https://metlin.scripps.edu/metabo_info.php?molid=75780	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CHNIFSQBNKGORH-GFRFCNOLSA-N	[]	N/A	2125
2132	732.55364	PC(19:1(9Z)/13:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011757	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011757	76037.0	https://metlin.scripps.edu/metabo_info.php?molid=76037	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MNCMDBFKDABSGJ-XVKMAEEJSA-N	[]	N/A	2126
3421	732.55364	PE(18:0/17:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010626	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010626	76861.0	https://metlin.scripps.edu/metabo_info.php?molid=76861	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CSGIGSOZYMYFOM-WYRBGLKBSA-N	[]	N/A	2127
3435	732.55364	PE(18:1(9Z)/17:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010640	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010640	76875.0	https://metlin.scripps.edu/metabo_info.php?molid=76875	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NXPWVJBMFDJBSO-NPBIGWJUSA-N	[]	N/A	2128
1900	732.55364	PC(17:1(9Z)/15:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011525	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011525	75805.0	https://metlin.scripps.edu/metabo_info.php?molid=75805	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FOZQULRKRWHEMD-CFFKTVTHSA-N	[]	N/A	2129
3197	732.55364	PE(13:0/22:1(11Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010402	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010402	76637.0	https://metlin.scripps.edu/metabo_info.php?molid=76637	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NDZIIJNXYISRGX-YWTUKGCKSA-N	[]	N/A	2130
2180	732.55364	PC(20:1(11Z)/12:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011805	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011805	76085.0	https://metlin.scripps.edu/metabo_info.php?molid=76085	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XIRHBJHIIUMUKR-YWTUKGCKSA-N	[]	N/A	2131
4006	732.55364	PE(17:0/18:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02011211	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011211	77446.0	https://metlin.scripps.edu/metabo_info.php?molid=77446	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UAKUCJGIIYSFFK-NPBIGWJUSA-N	[]	N/A	2132
1704	732.55364	PC(12:0/20:1(11Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011329	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011329	75609.0	https://metlin.scripps.edu/metabo_info.php?molid=75609	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BUFPMOFUFXIVNG-YWTUKGCKSA-N	[]	N/A	2133
3241	732.55364	PE(14:1(9Z)/21:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010446	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010446	76681.0	https://metlin.scripps.edu/metabo_info.php?molid=76681	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	NRMPRYGMIPIJER-UAQMVCKTSA-N	[]	N/A	2134
1727	732.55364	PC(13:0/19:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011352	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011352	75632.0	https://metlin.scripps.edu/metabo_info.php?molid=75632	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CDQKDVHMZZWJNV-XVKMAEEJSA-N	[]	N/A	2135
3786	732.55364	PE(21:0/14:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010991	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010991	77226.0	https://metlin.scripps.edu/metabo_info.php?molid=77226	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RCMKIUKOJUTRGR-UAQMVCKTSA-N	[]	N/A	2136
3288	732.55364	PE(15:1(9Z)/20:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010493	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010493	76728.0	https://metlin.scripps.edu/metabo_info.php?molid=76728	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	CKMSRZQDOZNQNS-PKANKXGDSA-N	[]	N/A	2137
3304	732.55364	PE(16:0/19:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010509	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010509	76744.0	https://metlin.scripps.edu/metabo_info.php?molid=76744	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	JKNRVUASURIXEH-YWTUKGCKSA-N	[]	N/A	2138
3566	732.55364	PE(19:0/16:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010771	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010771	77006.0	https://metlin.scripps.edu/metabo_info.php?molid=77006	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GLBMVRUCYQCKGC-GFPLNVHWSA-N	[]	N/A	2139
3322	732.55364	PE(16:1(9Z)/19:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02010527	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02010527	76762.0	https://metlin.scripps.edu/metabo_info.php?molid=76762	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XCZHCGOXFBCADO-GFPLNVHWSA-N	[]	N/A	2140
1788	732.55364	PC(15:0/17:1(9Z))	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP01011413	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP01011413	75693.0	https://metlin.scripps.edu/metabo_info.php?molid=75693	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RYABNSUEFJAHQL-CFFKTVTHSA-N	[]	N/A	2141
3836	732.55364	PE(22:1(11Z)/13:0)	C40H78NO8P	M+H	731.546508	0	-2	-2	N/A	N/A	LMGP02011041	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP02011041	77276.0	https://metlin.scripps.edu/metabo_info.php?molid=77276	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	YLAZNENSBNZFIK-YWTUKGCKSA-N	[]	N/A	2142
180348	732.55364	1,2-Dierucoyl-SN-Glycero-3-Phosphoethanolamine	C40H78NO8P	M+H	731.54651	0	-2	-2	N/A	N/A	N/A	N/A	103471.0	https://metlin.scripps.edu/metabo_info.php?molid=103471	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	904304-57-0	2143
164734	732.55364	PE-NMe(16:0/18:1(9Z))[U]	C40H78NO8P	M+H	731.54651	0	-2	-2	N/A	N/A	N/A	N/A	40731.0	https://metlin.scripps.edu/metabo_info.php?molid=40731	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	2144
5392	732.55364	PS(O-18:0/16:0)	C40H80NO9P	M+H-H2O	749.557073	0	-2	-2	N/A	N/A	LMGP03020073	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020073	78720.0	https://metlin.scripps.edu/metabo_info.php?molid=78720	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	WGQINUMYEINSSF-AMAPPZPBSA-N	[]	N/A	2145
5399	732.55364	PS(O-16:0/18:0)	C40H80NO9P	M+H-H2O	749.557073	0	-2	-2	N/A	N/A	LMGP03020080	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020080	78727.0	https://metlin.scripps.edu/metabo_info.php?molid=78727	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	RIYHSEZNQJTWAJ-AMAPPZPBSA-N	[]	N/A	2146
5362	732.55364	PS(O-20:0/14:0)	C40H80NO9P	M+H-H2O	749.557073	0	-2	-2	N/A	N/A	LMGP03020043	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP03020043	78690.0	https://metlin.scripps.edu/metabo_info.php?molid=78690	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	FQGGGDDJZMNTTN-AMAPPZPBSA-N	[]	N/A	2147
1240	732.55364	bacteriohopane-,32,33,34-triol-35-cyclitolguanine	C42H75N3O8	M+H-H2O	749.555417	2	-2	-2	N/A	N/A	LMPR04000019	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMPR04000019	53879.0	https://metlin.scripps.edu/metabo_info.php?molid=53879	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	HBYLSHNUNMUXCU-VCJINUIQSA-N	[]	N/A	2148
164665	732.55364	PE(O-16:0/O-16:0)[U]	C37H78NO6P	M+H+HCOONa	663.55668	4	-2	-2	N/A	N/A	N/A	N/A	40763.0	https://metlin.scripps.edu/metabo_info.php?molid=40763	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	2149
164666	732.55364	PE(O-16:0/O-16:0)	C37H78NO6P	M+H+HCOONa	663.55668	4	-2	-2	N/A	N/A	N/A	N/A	40764.0	https://metlin.scripps.edu/metabo_info.php?molid=40764	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	N/A	[]	N/A	2150
8098	732.55364	PA(15:0/22:2(13Z,16Z))	C40H75O8P	M+NH4	714.519956373	0	-2	-2	HMDB0114826	http://www.hmdb.ca/metabolites/HMDB0114826	LMGP10010156	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010156	81322.0	https://metlin.scripps.edu/metabo_info.php?molid=81322	52928749	https://pubchem.ncbi.nlm.nih.gov/compound/52928749	AUGHPTXZMAWCOH-XGKJNDTMSA-N	[]	N/A	2151
8701	732.55364	PA(22:2(13Z,16Z)/15:0)	C40H75O8P	M+NH4	714.519956373	0	-2	-2	HMDB0115298	http://www.hmdb.ca/metabolites/HMDB0115298	LMGP10010759	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010759	81925.0	https://metlin.scripps.edu/metabo_info.php?molid=81925	52929352	https://pubchem.ncbi.nlm.nih.gov/compound/52929352	NRNLKXOYZYFYEY-XGKJNDTMSA-N	[]	N/A	2152
8457	732.55364	PA(20:0/17:2(9Z,12Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010515	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010515	81681.0	https://metlin.scripps.edu/metabo_info.php?molid=81681	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	VJNIJHBVBZTJEH-URBYTNCHSA-N	[]	N/A	2153
8207	732.55364	PA(17:1(9Z)/20:1(11Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010265	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010265	81431.0	https://metlin.scripps.edu/metabo_info.php?molid=81431	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	UDINNEPMJPGXTK-VHQDNGOZSA-N	[]	N/A	2154
8477	732.55364	PA(20:1(11Z)/17:1(9Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010535	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010535	81701.0	https://metlin.scripps.edu/metabo_info.php?molid=81701	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XWWVQTWRPXGAOR-VHQDNGOZSA-N	[]	N/A	2155
8236	732.55364	PA(17:2(9Z,12Z)/20:0)	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010294	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010294	81460.0	https://metlin.scripps.edu/metabo_info.php?molid=81460	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BAGVJFRMXBPYQH-URBYTNCHSA-N	[]	N/A	2156
6703	732.55364	1-tetradecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycero-3-phospho-(1'-sn-glycerol)	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP04040003	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP04040003	46727.0	https://metlin.scripps.edu/metabo_info.php?molid=46727	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BMBXEUMZUCMMHB-XEJDWOIJSA-N	[]	N/A	2157
8506	732.55364	PA(20:2(11Z,14Z)/17:0)	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010564	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010564	81730.0	https://metlin.scripps.edu/metabo_info.php?molid=81730	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	IAHGSOHZOCTTBZ-YQIUVMGYSA-N	[]	N/A	2158
8273	732.55364	PA(18:1(9Z)/19:1(9Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010331	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010331	81497.0	https://metlin.scripps.edu/metabo_info.php?molid=81497	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	XPRWXYMPDVBCKK-FLHMKPLESA-N	[]	N/A	2159
8294	732.55364	PA(18:2(9Z,12Z)/19:0)	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010352	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010352	81518.0	https://metlin.scripps.edu/metabo_info.php?molid=81518	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	SPCQQZLEMNOYKF-LTIPFYSGSA-N	[]	N/A	2160
8128	732.55364	PA(15:1(9Z)/22:1(11Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010186	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010186	81352.0	https://metlin.scripps.edu/metabo_info.php?molid=81352	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	GCCODOITKGJDCQ-WYFVANIWSA-N	[]	N/A	2161
8403	732.55364	PA(19:0/18:2(9Z,12Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010461	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010461	81627.0	https://metlin.scripps.edu/metabo_info.php?molid=81627	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	MIFDATZJENASKM-LTIPFYSGSA-N	[]	N/A	2162
8671	732.55364	PA(22:1(11Z)/15:1(9Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010729	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010729	81895.0	https://metlin.scripps.edu/metabo_info.php?molid=81895	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	BPGXNEMGIVVRQB-WYFVANIWSA-N	[]	N/A	2163
8432	732.55364	PA(19:1(9Z)/18:1(9Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010490	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010490	81656.0	https://metlin.scripps.edu/metabo_info.php?molid=81656	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	TWSCIPTYUSHCBW-FLHMKPLESA-N	[]	N/A	2164
8180	732.55364	PA(17:0/20:2(11Z,14Z))	C40H75O8P	M+NH4	714.519959	0	-2	-2	N/A	N/A	LMGP10010238	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGP10010238	81404.0	https://metlin.scripps.edu/metabo_info.php?molid=81404	0	https://pubchem.ncbi.nlm.nih.gov/compound/0	QTPXVCMFESVNOC-YQIUVMGYSA-N	[]	N/A	2165
82206	732.55364	DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0)	C47H70O5	M+NH4	714.52232535	4	-2	-2	HMDB0007786	http://www.hmdb.ca/metabolites/HMDB0007786	N/A	N/A	59247.0	https://metlin.scripps.edu/metabo_info.php?molid=59247	53478537	https://pubchem.ncbi.nlm.nih.gov/compound/53478537	LYCIFUKTLFWAKN-BKQFRBNDSA-N	[]	N/A	2166
18024	732.55364	DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]	C47H70O5	M+NH4	714.52232535	4	-2	-2	HMDB0007759	http://www.hmdb.ca/metabolites/HMDB0007759	LMGL02010305	http://www.lipidmaps.org/data/LMSDRecord.php?LMID=LMGL02010305	4680.0	https://metlin.scripps.edu/metabo_info.php?molid=4680	9543970	https://pubchem.ncbi.nlm.nih.gov/compound/9543970	GOUJNOAHBHZNEP-DOVAAHQDSA-N	[]	N/A	2167
61893	732.55364	DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)	C47H70O5	M+NH4	714.52232535	4	-2	-2	HMDB0007787	http://www.hmdb.ca/metabolites/HMDB0007787	N/A	N/A	59248.0	https://metlin.scripps.edu/metabo_info.php?molid=59248	53478538	https://pubchem.ncbi.nlm.nih.gov/compound/53478538	KHWADTANMYONEK-WSCNZZCCSA-N	[]	N/A	2168
96248	732.55364	DG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)	C47H70O5	M+NH4	714.52232535	4	-2	-2	HMDB0007730	http://www.hmdb.ca/metabolites/HMDB0007730	N/A	N/A	59193.0	https://metlin.scripps.edu/metabo_info.php?molid=59193	53478483	https://pubchem.ncbi.nlm.nih.gov/compound/53478483	QRRZGBIDGYYNMO-KNNCRFDHSA-N	[]	N/A	2169
94485	732.55364	DG(22:5n6/0:0/22:6n3)	C47H70O5	M+NH4	714.522325354	4	-2	-2	HMDB0056365	http://www.hmdb.ca/metabolites/HMDB0056365	N/A	N/A	N/A	N/A	131802059	https://pubchem.ncbi.nlm.nih.gov/compound/131802059	MBVKMBAVVHZPDS-BKQFRBNDSA-N	[]	N/A	2170
118635	732.55364	DG(22:5n3/0:0/22:6n3)	C47H70O5	M+NH4	714.522325354	4	-2	-2	HMDB0056385	http://www.hmdb.ca/metabolites/HMDB0056385	N/A	N/A	N/A	N/A	131802074	https://pubchem.ncbi.nlm.nih.gov/compound/131802074	SYKLQKSFFMMWQZ-WSCNZZCCSA-N	[]	N/A	2171
55609	820.73836	15-Palmitoylsolamin	C51H94O6	M+NH4	802.70504074	1	-2	-2	HMDB0036341	http://www.hmdb.ca/metabolites/HMDB0036341	N/A	N/A	91485.0	https://metlin.scripps.edu/metabo_info.php?molid=91485	102506803	https://pubchem.ncbi.nlm.nih.gov/compound/102506803	GBSUIQLRRKMVMZ-UHFFFAOYSA-N	[]	N/A	2172
96571	820.73836	TG(16:1(9Z)/16:0/16:1(9Z))	C51H94O6	M+NH4	802.70504074	1	-2	-2	HMDB0048457	http://www.hmdb.ca/metabolites/HMDB0048457	N/A	N/A	N/A	N/A	131759294	https://pubchem.ncbi.nlm.nih.gov/compound/131759294	XYKBFKVMVVJQIJ-IKJQKJQYSA-N	[]	N/A	2173
118423	820.73836	TG(14:1(9Z)/20:0/14:1(9Z))	C51H94O6	M+NH4	802.70504074	1	-2	-2	HMDB0047816	http://www.hmdb.ca/metabolites/HMDB0047816	N/A	N/A	N/A	N/A	131758658	https://pubchem.ncbi.nlm.nih.gov/compound/131758658	BBRNBVOOAMVQNW-UBTQEXSZSA-N	[]	N/A	2174
73986	820.73836	TG(14:1(9Z)/14:0/20:1(11Z))	C51H94O6	M+NH4	802.705040747	1	-2	-2	HMDB0047728	http://www.hmdb.ca/metabolites/HMDB0047728	N/A	N/A	N/A	N/A	131758570	https://pubchem.ncbi.nlm.nih.gov/compound/131758570	UGOXVXHRRIDPMA-FMTAOWFWSA-N	[]	N/A	2175
45320	820.73836	TG(15:0/18:2(9Z,12Z)/15:0)	C51H94O6	M+NH4	802.705040747	1	-2	-2	HMDB0043395	http://www.hmdb.ca/metabolites/HMDB0043395	N/A	N/A	N/A	N/A	131754517	https://pubchem.ncbi.nlm.nih.gov/compound/131754517	PBQDFAXBQFTQKF-DHSNEXAOSA-N	[]	N/A	2176
94473	820.73836	TG(14:0/16:1(9Z)/18:1(9Z))	C51H94O6	M+NH4	802.705040747	1	-2	-2	HMDB0042311	http://www.hmdb.ca/metabolites/HMDB0042311	N/A	N/A	N/A	N/A	131753453	https://pubchem.ncbi.nlm.nih.gov/compound/131753453	QABWZGMVIDDGGI-SWKFLNMBSA-N	[]	N/A	2177
